degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
11.0,0.009251471825063078,230.0,9.0,46.90909090909091,61.26315004730828,0.001287552123867896,0.3340915011842407,421.2666666666632,3.880403871621473e-05,4.0,5.0,1.0,1.0,0.0,1.0,54.0,8.0,7.0,0.7818181818181819,0.20426977195536147,0.000625246408874229,3.335461476752407e-05,43.0,10.0,0.5592742173806373,1.0
46.0,0.038687973086627414,238.0,8.0,116.26086956521739,64.00252535187788,0.03192925387986306,0.37732059319050826,496.68333333332913,0.00033718345371392127,9.0,8.0,5.0,0.0,2.0,2.0,604.0,23.0,183.0,0.5391304347826087,0.28535937170167736,0.001210582812545309,0.0020920743400320518,558.0,35.0,1.9123299445130406,0.0
17.0,0.014297729184188392,230.0,2.0,84.47058823529412,71.32371740423982,0.0074614906088804845,0.3820813512411164,484.7999999999956,0.0012619880646023997,0.0,3.0,1.0,5.0,5.0,0.0,62.0,6.0,13.0,0.33088235294117646,0.1292319984020773,0.0007521439516213114,0.00045862403895249355,45.0,12.0,-0.6916427723621777,2.0
185.0,0.15559293523969722,238.0,1.0,89.85945945945946,60.34120755700491,0.1070225436028002,0.4767918678588175,640.6333333333337,0.01677850523299998,13.0,2.0,20.0,46.0,54.0,32.0,6029.0,56.0,5013.0,0.3433607520564042,0.23633749509664734,0.004800440811488079,0.006953635278619774,5844.0,64.0,-0.6417240209085987,0.0
6.0,0.005046257359125315,238.0,2.0,91.16666666666667,88.74949139134388,0.0029704101574768655,0.3421244080782998,432.9666666666617,8.276757371795676e-05,1.0,1.0,1.0,0.0,1.0,1.0,11.0,3.0,5.0,0.3333333333333333,0.13378207824989483,0.0003471325125277177,0.00019331059031189063,5.0,5.0,0.18847185237764513,1.0
3.0,0.0025231286795626574,97.0,10.0,65.66666666666667,39.46587837050577,0.0012580689931691704,0.3199711342959336,398.11666666666304,0.00012562003295869858,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.14626865671641792,0.00027454970824841506,7.898122932047009e-05,2.0,3.0,-0.6580066730534799,3.0
5.0,0.004205214465937763,193.0,6.0,91.8,68.89237983986328,0.0018910101571755335,0.3282416499961898,417.8499999999967,1.8460948617283648e-06,1.0,1.0,0.0,1.0,2.0,2.0,13.0,5.0,2.0,0.8,0.1695906432748538,0.00031582775436380577,0.00011589065944958595,8.0,5.0,-0.5555467291468008,2.0
9.0,0.007569386038687973,139.0,16.0,52.77777777777778,36.16559991599684,0.0009573166433707972,0.3051714358362509,389.84999999999786,3.8616471920598265e-06,3.0,7.0,0.0,1.0,0.0,0.0,34.0,7.0,4.0,0.6944444444444444,0.21506442021803765,0.000572586861611407,1.1312372488666965e-05,25.0,9.0,-0.00721285346662151,2.0
3.0,0.0025231286795626574,88.0,12.0,53.0,31.31559781748812,0.001151307097533417,0.29944560260808595,376.366666666664,3.509769187758281e-07,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.15671641791044777,0.0002012318424959241,7.271780598505746e-05,1.0,3.0,-0.0168205955949162,3.0
2.0,0.001682085786375105,117.0,19.0,68.0,49.0,0.0009352195557663684,0.3126028207216228,388.93333333333004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.08196721311475409,0.00017926820676355631,6.113486775235454e-05,1.0,2.0,-1.0941620203924585,3.0
7.0,0.0058873002523128675,230.0,9.0,66.85714285714286,79.77007776179266,0.0011480718885747583,0.3374324161960831,425.76666666666307,8.556451094260663e-05,5.0,0.0,1.0,0.0,5.0,0.0,21.0,5.0,4.0,0.6666666666666666,0.11255587159691183,0.000529925747956539,3.891852203739828e-05,14.0,6.0,-0.4651350109207694,2.0
103.0,0.08662741799831791,224.0,5.0,103.00970873786407,55.819141920756316,0.06938027695201582,0.4047338782338214,544.349999999997,0.009007658160443587,0.0,9.0,14.0,7.0,18.0,14.0,2705.0,41.0,1575.0,0.4953359984770607,0.3048308262627622,0.002493712557095645,0.0045425437897207025,2602.0,56.0,1.2499116452851806,0.0
2.0,0.001682085786375105,149.0,45.0,97.0,52.0,0.0007138213879728424,0.2959933475404238,377.3690476190458,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1728395061728395,0.00020019541593969194,4.33271842258116e-05,1.0,2.0,1.3030814511509474,3.0
2.0,0.001682085786375105,192.0,16.0,104.0,88.0,0.0011959285644915288,0.32678844955348396,408.94999999999607,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.05699481865284974,0.0001788557711121944,7.779636197137326e-05,1.0,2.0,1.6470744535156774,3.0
13.0,0.010933557611438183,193.0,23.0,121.07692307692308,51.87182655866809,0.009376917437442123,0.3486901259776472,447.34999999999616,1.0068454461825003e-05,2.0,0.0,1.0,0.0,1.0,0.0,60.0,9.0,7.0,0.6025641025641025,0.31847764572722126,0.00042662146193508845,0.0006157821815119208,47.0,13.0,-1.3200446540046094,0.0
99.0,0.0832632464255677,238.0,8.0,121.34343434343434,57.477296636231294,0.07561733253256146,0.4223939401596177,560.9666666666651,0.0017391984583712604,41.0,3.0,5.0,2.0,34.0,50.0,3143.0,53.0,1205.0,0.6274994846423417,0.34467125431828916,0.002419177225075202,0.00497517456778731,3044.0,64.0,0.8453315029840475,0.0
1.0,0.0008410428931875525,28.0,28.0,28.0,0.0,6.238459539150378e-05,0.27548716041201093,339.66666666666544,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00022279007803708856,1.8370684560158114e-06,0.0,1.0,-1.0517180199424945,2.0
25.0,0.021026072329688814,238.0,4.0,95.44,72.90765666238354,0.014154344402526317,0.36439785766315674,470.68333333332856,0.00036144387267762865,5.0,0.0,1.0,2.0,3.0,2.0,134.0,10.0,25.0,0.36333333333333334,0.21167757861972739,0.0008301642052649103,0.0009254373648102808,109.0,19.0,-1.8322116012101974,0.0
99.0,0.0832632464255677,238.0,4.0,123.39393939393939,54.21279027993044,0.0771997159634166,0.41150294658058917,553.5166666666647,0.0018566630617379183,39.0,8.0,17.0,5.0,14.0,8.0,3217.0,54.0,1013.0,0.6427540713254999,0.3557191946690784,0.002385606451474236,0.005082635515947528,3118.0,64.0,0.1837542735880562,0.0
2.0,0.001682085786375105,154.0,54.0,104.0,50.0,0.001409879647512292,0.322945982140085,402.33333333332945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.25153374233128833,0.00017030105309210396,9.229300961736187e-05,1.0,2.0,0.9340283199284355,3.0
1.0,0.0008410428931875525,31.0,31.0,31.0,0.0,0.0001919150370948021,0.26545593542060936,330.4619047619032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015430784183742712,1.2016341900477837e-05,0.0,1.0,0.3402387150925461,2.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,0.2893167905770451,2.0
2.0,0.001682085786375105,172.0,2.0,87.0,85.0,0.0010511377031719132,0.319624751471256,400.34999999999604,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0002596534278312107,6.946210596456219e-05,1.0,2.0,-0.8701906438216522,3.0
127.0,0.10681244743481917,238.0,1.0,78.81889763779527,64.68706223683405,0.06295271029298002,0.4073864976496347,558.6499999999985,0.013522437769243058,4.0,9.0,11.0,15.0,22.0,17.0,2306.0,34.0,1127.0,0.2723409573803275,0.1927464406962125,0.0037808037438504687,0.004080486847394708,2179.0,51.0,-0.2224340539441789,1.0
134.0,0.11269974768713203,238.0,7.0,107.82835820895522,56.859282459261955,0.09203412570572446,0.43149925344767665,581.2666666666663,0.002647265732995572,45.0,56.0,64.0,16.0,24.0,41.0,4589.0,56.0,3137.0,0.499943889574683,0.2988307688933394,0.003179700572236463,0.006032064508714073,4455.0,64.0,-0.41775149885431717,0.0
9.0,0.007569386038687973,230.0,4.0,52.333333333333336,80.71210841283013,0.0017601367985459991,0.3531738805880057,445.94999999999584,0.0013930820205513268,2.0,2.0,2.0,2.0,2.0,1.0,30.0,5.0,6.0,0.5833333333333334,0.05545927209705372,0.0008597638277473472,9.466813015301427e-05,21.0,5.0,-1.011773615337689,1.0
25.0,0.021026072329688814,208.0,1.0,109.48,67.21316537703011,0.015949763291225248,0.37185562238233344,481.7666666666624,0.0034449823039634747,1.0,0.0,1.0,0.0,1.0,2.0,166.0,13.0,24.0,0.47,0.24211292981178364,0.0009744556755778446,0.0010373132163920894,141.0,20.0,1.3785551293089033,1.0
12.0,0.01009251471825063,212.0,5.0,115.0,71.2624258170695,0.007513437077254429,0.3572333504798218,457.5499999999951,6.0208146674483916e-05,1.0,1.0,1.0,1.0,2.0,2.0,41.0,6.0,10.0,0.4393939393939394,0.22929309496473677,0.00044042994218836844,0.0004905020385764171,29.0,11.0,-1.9407733876009325,1.0
20.0,0.01682085786375105,224.0,4.0,96.3,66.04021502084922,0.011453494297152072,0.35918900750799604,464.5999999999958,0.00021506994931240692,5.0,5.0,1.0,0.0,3.0,3.0,95.0,9.0,23.0,0.39473684210526316,0.2175968128566123,0.0006849462881097628,0.0007453016804391616,75.0,16.0,0.49486710579571663,2.0
30.0,0.025231286795626577,238.0,1.0,105.5,73.7160091160665,0.018540311083612745,0.37695929035630094,483.4666666666615,0.0027214678187652483,4.0,2.0,3.0,3.0,7.0,1.0,253.0,15.0,48.0,0.5126436781609195,0.24788270021241965,0.0010627837794133029,0.0012034845355950274,223.0,22.0,2.3418854826393862,0.0
10.0,0.008410428931875526,171.0,4.0,79.4,59.833435468807906,0.004440049608206654,0.34064420440908305,430.9333333333291,7.449410525985104e-05,5.0,5.0,2.0,3.0,3.0,1.0,39.0,6.0,10.0,0.6444444444444445,0.19277313788989262,0.00044141191157683155,0.00028772025337124406,29.0,8.0,-0.4936428723721263,0.0
4.0,0.00336417157275021,144.0,2.0,61.25,61.5360666601303,0.0016447069845681769,0.3161170922607845,395.98333333333005,1.493009393329856e-05,0.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,3.0,0.5,0.13270142180094788,0.00036629975137855345,0.00010709523483807932,3.0,2.0,-0.38183282687182896,1.0
35.0,0.02943650126156434,224.0,6.0,99.88571428571429,60.8209416136869,0.02179224546217142,0.3722072034939461,484.51666666666233,0.000287798454725015,5.0,5.0,4.0,4.0,9.0,0.0,302.0,14.0,87.0,0.44873949579831934,0.2613058833663537,0.0009478730903521192,0.0014243338592752253,267.0,29.0,0.1431921330354329,0.0
144.0,0.12111017661900757,238.0,2.0,99.72222222222223,63.57393382297807,0.09232352430332824,0.45829004916037674,609.35,0.016286599284014505,41.0,3.0,66.0,39.0,57.0,33.0,4693.0,56.0,3865.0,0.4418220668220668,0.2764388705875823,0.004002684699854928,0.006032275036410942,4549.0,64.0,0.6233364181743976,0.0
1.0,0.0008410428931875525,9.0,9.0,9.0,0.0,1.0255001982165025e-05,0.2151992450230122,265.7261904761871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00022531921382141194,3.0874478721404855e-08,0.0,1.0,1.1945323419024882,2.0
5.0,0.004205214465937763,238.0,175.0,205.2,20.5854317418897,0.005372522288442088,0.3494122652918021,443.71666666666187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,1.0,0.5147223257547522,0.0002411369645195489,0.0003548076466043839,10.0,5.0,0.9406209475307362,1.0
2.0,0.001682085786375105,28.0,2.0,15.0,13.0,6.476522085164923e-05,0.27555143646437025,340.16666666666544,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.00038812094196153323,1.8553897190300128e-06,1.0,2.0,-0.6938304907499733,2.0
7.0,0.0058873002523128675,230.0,3.0,64.14285714285714,82.18346822189723,0.002060278731559721,0.35201593343853677,443.28333333332876,0.0027638564812480326,0.0,0.0,3.0,3.0,2.0,1.0,16.0,4.0,4.0,0.42857142857142855,0.05486583900680817,0.00070477340679814,0.0001185587700175996,9.0,3.0,0.057349816723149975,0.0
4.0,0.00336417157275021,114.0,1.0,34.75,46.06177916668005,0.0009722718545947865,0.29808517331809464,375.28333333333075,0.0016764221978687916,2.0,2.0,1.0,1.0,0.0,1.0,7.0,4.0,2.0,0.5,0.05,0.00040669383087713843,6.436064089496885e-05,3.0,3.0,-1.542770113449621,3.0
2.0,0.001682085786375105,193.0,1.0,97.0,96.0,0.0007479436862349273,0.31679545511971324,399.4999999999969,0.0016764221978687913,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0004249926922766285,4.654522582703014e-05,0.0,1.0,0.048052679616661195,3.0
12.0,0.01009251471825063,193.0,1.0,85.75,67.19514491389984,0.005435639383975175,0.34705067783905114,444.6333333333295,0.0017108038593139344,0.0,0.0,1.0,2.0,1.0,1.0,43.0,7.0,8.0,0.4696969696969697,0.16443374502826041,0.00060419664763581,0.000347440395708731,31.0,9.0,2.3041692735874384,1.0
1.0,0.0008410428931875525,8.0,8.0,8.0,0.0,4.3766883459597065e-05,0.2522993925841254,311.0119047619034,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0001747908188441982,2.6670835150433578e-06,0.0,1.0,-0.5270820891469736,3.0
2.0,0.001682085786375105,154.0,15.0,84.5,69.5,0.0010778129166612348,0.3197112768506472,399.1999999999963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.057692307692307696,0.00017960912560112142,7.091916025252737e-05,1.0,2.0,-1.3416629319462978,3.0
1.0,0.0008410428931875525,51.0,51.0,51.0,0.0,0.00031601276941469175,0.28039255856749545,347.46666666666493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015478456227881478,1.9739318944866373e-05,0.0,1.0,0.9200026458952292,1.0
19.0,0.0159798149705635,212.0,1.0,53.63157894736842,75.93155541692295,0.004670787152805367,0.35701736901036607,462.6333333333297,0.009803018594577762,1.0,0.0,6.0,5.0,7.0,3.0,59.0,7.0,13.0,0.23391812865497075,0.06514503090822635,0.001379366203039823,0.00029784698347179504,40.0,7.0,-0.8659872680158999,1.0
39.0,0.03280067283431455,224.0,9.0,83.56410256410257,54.50513731223304,0.021339560374672994,0.3610557800936383,470.68333333332816,0.00012182489814029139,0.0,3.0,3.0,2.0,2.0,7.0,324.0,11.0,118.0,0.38461538461538464,0.2437450215477625,0.0010155327008877645,0.0013783367562900193,285.0,30.0,0.749726980253278,0.0
1.0,0.0008410428931875525,47.0,47.0,47.0,0.0,0.0003620381949775036,0.27703810853537203,345.96190476190316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015191215678590433,2.244661426494676e-05,0.0,1.0,-1.1668352830078892,3.0
3.0,0.0025231286795626574,139.0,19.0,65.33333333333333,52.66455691976868,0.0003948786179918182,0.3015096902441386,380.09999999999786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.1620795107033639,0.00028024296539950593,8.137005533996677e-06,3.0,3.0,0.4477802052764535,2.0
38.0,0.031959629941127,238.0,8.0,91.65789473684211,56.80450145051491,0.021504250823172286,0.37255945005876684,485.4333333333286,0.0003408533520973386,2.0,8.0,0.0,4.0,3.0,1.0,307.0,13.0,113.0,0.38264580369843526,0.23050896752302472,0.0010262273127531615,0.001402615467108365,269.0,30.0,0.46759211195575723,0.0
2.0,0.001682085786375105,173.0,8.0,90.5,82.5,0.0009199591361500521,0.30446338146076074,385.3999999999975,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.023121387283236993,0.00019473136656212572,6.04708780755293e-05,1.0,2.0,1.8091359895631292,3.0
3.0,0.0025231286795626574,39.0,3.0,15.333333333333334,16.73983937265296,9.003647573627025e-05,0.2575819970962467,321.18333333333163,0.0,2.0,3.0,2.0,1.0,2.0,1.0,6.0,4.0,1.0,1.0,0.05263157894736842,0.0004397292048128065,5.441398813051877e-07,3.0,3.0,0.5372166701783325,1.0
6.0,0.005046257359125315,139.0,7.0,41.0,45.1848057057532,0.0005339315615356984,0.3018950553901562,382.0999999999979,4.825788078840045e-06,0.0,3.0,1.0,1.0,0.0,0.0,14.0,5.0,3.0,0.5333333333333333,0.14065510597302505,0.00045237334538795896,9.171830475955485e-06,8.0,6.0,0.6855303431223291,2.0
1.0,0.0008410428931875525,173.0,173.0,173.0,0.0,0.0008830289206785651,0.30422809291249125,384.56666666666416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015234913781108397,5.8146408162373104e-05,0.0,1.0,0.2906024889510807,3.0
14.0,0.011774600504625735,208.0,77.0,135.14285714285714,38.90621900867547,0.011760778106546233,0.35222590417127675,450.1833333333289,1.4248807202922815e-06,2.0,0.0,0.0,1.0,1.0,0.0,86.0,10.0,8.0,0.7912087912087912,0.3976389288799309,0.0004278497460270264,0.000770205104741362,72.0,14.0,-0.3490120020892053,0.0
2.0,0.001682085786375105,230.0,4.0,117.0,113.0,0.0006746936720766057,0.3327735859921924,415.9333333333298,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.008771929824561403,0.0002604565042879438,2.952501892191858e-05,1.0,2.0,0.08914933917335163,3.0
26.0,0.021867115222876366,224.0,4.0,109.0,61.37087758362769,0.01765819778811116,0.3655256752356208,472.4333333333288,0.00028634614119136474,6.0,3.0,0.0,1.0,5.0,3.0,198.0,15.0,17.0,0.5292307692307693,0.2904274577899287,0.0007751546871504282,0.0011550207821474827,172.0,24.0,0.1872381444657845,0.0
53.0,0.044575273338940284,238.0,1.0,118.69811320754717,63.299105751130824,0.038556487869158725,0.393016125353175,511.38333333332866,0.002218870493898644,14.0,6.0,5.0,2.0,7.0,5.0,808.0,28.0,102.0,0.5478955007256894,0.3099765891579806,0.001484743141317263,0.0025293768293172887,755.0,41.0,-0.3550629688267699,0.0
3.0,0.0025231286795626574,230.0,7.0,125.33333333333333,91.55083590855715,0.0009413847652913612,0.33656695830330324,422.9333333333298,4.367093443589014e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.16850393700787403,0.0003037178687190948,3.6512864972316285e-05,2.0,3.0,-0.9095994733305807,2.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-1.4728599433797502,3.0
29.0,0.024390243902439022,224.0,7.0,101.44827586206897,54.58153420652165,0.01854061629200507,0.3637245015972562,470.63333333332855,0.00011534754309063833,5.0,5.0,1.0,5.0,5.0,3.0,238.0,12.0,77.0,0.5147783251231527,0.272559044004642,0.0008003099534404761,0.0012069217813377403,209.0,26.0,-0.47527358038516654,2.0
2.0,0.001682085786375105,44.0,12.0,28.0,16.0,0.000374185488992092,0.28812233634698486,358.0499999999979,9.188895505465022e-07,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.038461538461538464,0.00019278263826563716,2.2259336785431925e-05,0.0,2.0,-0.6293471972337316,3.0
31.0,0.02607232968881413,238.0,16.0,117.83870967741936,65.01617504659826,0.02187135547746242,0.3694130299300253,477.8499999999946,0.00011057876288535853,3.0,1.0,0.0,0.0,0.0,3.0,289.0,14.0,77.0,0.5548387096774193,0.2965662766161519,0.0008244655462401307,0.0014318111860701667,258.0,28.0,0.5060558432318811,0.0
8.0,0.00672834314550042,212.0,6.0,125.75,75.05955968429338,0.0058256957093682366,0.3440179017437492,439.0166666666621,1.895444076122924e-05,0.0,0.0,1.0,0.0,0.0,0.0,25.0,7.0,3.0,0.6071428571428571,0.28431553667097725,0.0003222173874544128,0.00038344231311596795,17.0,7.0,-1.307405455438311,1.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-0.06242631231601269,3.0
1.0,0.0008410428931875525,39.0,39.0,39.0,0.0,8.252834928504229e-05,0.25746968752698735,320.18333333333163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00019301024061864312,5.332310172065417e-07,0.0,1.0,0.04617530455174726,2.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-1.3875096050563798,3.0
23.0,0.019343986543313707,230.0,15.0,44.73913043478261,48.06989240434802,0.0024403852633629467,0.33985998753562324,435.26666666666307,9.898594122547545e-05,8.0,4.0,0.0,5.0,8.0,7.0,179.0,10.0,48.0,0.616600790513834,0.20333094358352174,0.0011738247959593045,4.761757778594105e-05,156.0,15.0,0.4433918927008249,1.0
1.0,0.0008410428931875525,12.0,12.0,12.0,0.0,2.8628547200210658e-05,0.2490013613085159,306.6785714285702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018483066198394116,1.3944750216481942e-06,0.0,1.0,-0.3853397803844857,3.0
1.0,0.0008410428931875525,28.0,28.0,28.0,0.0,6.238459539150378e-05,0.27548716041201093,339.66666666666544,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00022279007803708856,1.8370684560158114e-06,0.0,1.0,2.8622175855713894,3.0
118.0,0.0992430613961312,238.0,6.0,102.7457627118644,62.657149745649775,0.07590813508876999,0.4551111586459695,597.6833333333334,0.005038120151968983,18.0,3.0,8.0,14.0,13.0,8.0,3147.0,46.0,918.0,0.4387947269303202,0.26572284926191114,0.0029097310581700487,0.004947050981590787,3029.0,57.0,-1.0202637845853308,0.0
9.0,0.007569386038687973,42.0,2.0,16.22222222222222,14.085278191373964,0.0002998367246213961,0.2740170433146847,344.3833333333318,1.786159898313045e-05,1.0,6.0,4.0,4.0,5.0,6.0,35.0,7.0,5.0,0.7222222222222222,0.22968197879858657,0.0007630970423375628,3.800230078890011e-06,26.0,7.0,0.3220206055683438,2.0
8.0,0.00672834314550042,212.0,6.0,73.125,81.80531385551919,0.0032973493873368408,0.34015364535895476,430.09999999999513,2.4174174784003927e-05,0.0,3.0,1.0,3.0,2.0,3.0,24.0,5.0,6.0,0.5714285714285714,0.1341636003396547,0.00036671830713266856,0.00021130146197486402,16.0,6.0,-0.9038754106982886,1.0
4.0,0.00336417157275021,28.0,2.0,11.25,9.98436277385793,9.070793419938809e-05,0.2756800785915712,341.16666666666544,1.4158971265783713e-06,2.0,2.0,1.0,0.0,0.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.16161616161616163,0.0005530796032818034,2.2279135891190403e-06,4.0,3.0,-0.9819429721977566,1.0
167.0,0.14045416316232126,238.0,1.0,99.91616766467065,58.262303131197356,0.10734606449866614,0.47240538267451637,631.0500000000004,0.013012236143744199,20.0,40.0,36.0,24.0,31.0,34.0,6096.0,56.0,8174.0,0.42774691580694035,0.27352607670087087,0.004243884200256203,0.007007862076802256,5929.0,64.0,-1.4333652156952017,0.0
13.0,0.010933557611438183,230.0,4.0,45.92307692307692,62.4948755295634,0.0014789788275349756,0.3378184944754837,428.43333333332976,9.53402298232986e-05,5.0,7.0,3.0,2.0,7.0,6.0,68.0,10.0,5.0,0.7051282051282052,0.15120160213618158,0.0007999953166677638,4.049660276532957e-05,55.0,11.0,-0.8158362111578105,1.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-0.38532835382114417,3.0
1.0,0.0008410428931875525,28.0,28.0,28.0,0.0,6.238459539150378e-05,0.27548716041201093,339.66666666666544,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.00022279007803708856,1.8370684560158114e-06,0.0,1.0,1.5644690303787097,3.0
5.0,0.004205214465937763,230.0,36.0,81.2,74.7325899457526,0.0010499779112810729,0.3346595230054664,420.26666666666324,0.0,0.0,2.0,0.0,0.0,2.0,0.0,15.0,6.0,1.0,1.0,0.19097744360902255,0.0003707751457158998,3.312041459713924e-05,10.0,5.0,-0.5372707517651236,3.0
23.0,0.019343986543313707,89.0,11.0,26.956521739130434,15.878556118975064,0.0014724473679391934,0.27873812997080266,361.0499999999982,3.870894096974004e-05,1.0,9.0,3.0,8.0,4.0,2.0,165.0,11.0,44.0,0.5612648221343873,0.2829472843450479,0.0011604279972870898,1.093840984853385e-05,142.0,15.0,-0.2819309106303662,1.0
13.0,0.010933557611438183,192.0,2.0,85.46153846153847,73.5554373711686,0.006645912742906041,0.34123474622545247,436.2166666666623,0.0002822045752205203,3.0,0.0,2.0,3.0,2.0,1.0,43.0,6.0,12.0,0.38461538461538464,0.19149709302325582,0.0005235021395814332,0.0004337584013012404,30.0,10.0,0.10896422626951692,1.0
2.0,0.001682085786375105,230.0,139.0,184.5,45.5,0.0009280776793859327,0.3364710702809946,422.43333333332987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.36704119850187267,0.0002302140488792126,3.642471582032488e-05,1.0,2.0,0.2782184874936823,3.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,0.0660474122013987,3.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,-1.08431036003766,3.0
1.0,0.0008410428931875525,53.0,53.0,53.0,0.0,9.223397616101988e-05,0.2725625332763192,339.09999999999866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00021806506954062712,1.5254493155034303e-06,0.0,1.0,1.0627616376823459,2.0
3.0,0.0025231286795626574,212.0,69.0,119.0,65.82299496883036,0.0022044591760946837,0.3278771395575488,412.2666666666628,3.4534076258009056e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.31343283582089554,0.0001931883550113353,0.00014349150630950296,2.0,3.0,-0.942337321073529,1.0
